timestamp	id	a_A	a_B	a_C	a_D	a_E	b_A	b_B	b_C	c_A	c_B	c_C	d
2026-07-30T13:10:00Z	33	egészségügy	2 E+ keresés	timelapse	Eddig tartott: 11 óra	18 órája	2 E+	arrow_upward	1 000%	18 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-30T13:10:00Z	34	ónodi adél	500+ keresés	timelapse	Eddig tartott: 13 óra	17 órája	500+	arrow_upward	500%	17 órával ezelőtt	timelapse	Eddig tartott: 13 óra	
2026-07-30T13:10:00Z	35	államadósság kezelő központ	1 E+ keresés	timelapse	Eddig tartott: 17 óra	18 órája	1 E+	arrow_upward	600%	18 órával ezelőtt	timelapse	Eddig tartott: 17 óra	
2026-07-30T13:10:00Z	36	markus söder	100+ keresés	timelapse	Eddig tartott: 1 óra	2 órája	100+	arrow_upward	1 000%	2 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	37	borbély balázs	1 E+ keresés	timelapse	Eddig tartott: 11 óra	18 órája	1 E+	arrow_upward	1 000%	18 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-30T13:10:00Z	38	liverpool vs wrexham	1 E+ keresés	timelapse	Eddig tartott: 6 óra	12 órája	1 E+	arrow_upward	500%	12 órával ezelőtt	timelapse	Eddig tartott: 6 óra	liverpool; liverpool fc; liverpool wrexham
2026-07-30T13:10:00Z	39	ozora fesztivál	500+ keresés	timelapse	Eddig tartott: 15 óra	19 órája	500+	arrow_upward	200%	19 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
2026-07-30T13:10:00Z	40	ingatlan	1 E+ keresés	timelapse	Eddig tartott: 15 óra	22 órája	1 E+	arrow_upward	100%	22 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
2026-07-30T13:10:00Z	41	natalie portman	500+ keresés	timelapse	Eddig tartott: 15 óra	21 órája	500+	arrow_upward	600%	21 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
2026-07-30T13:10:00Z	42	karácsony gergely	100+ keresés	timelapse	Eddig tartott: 1 óra	3 órája	100+	arrow_upward	1 000%	3 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	43	spider man brand new day	1 E+ keresés	timelapse	Eddig tartott: 8 óra	18 órája	1 E+	arrow_upward	100%	18 órával ezelőtt	timelapse	Eddig tartott: 8 óra	spiderman brand new day; sadie sink
2026-07-30T13:10:00Z	44	hogyan tudnék élni nélküled előzetes	200+ keresés	timelapse	Eddig tartott: 15 óra	16 órája	200+	arrow_upward	300%	16 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
2026-07-30T13:10:00Z	45	július 29	1 E+ keresés	timelapse	Eddig tartott: 15 óra	23 órája	1 E+	arrow_upward	600%	23 órával ezelőtt	timelapse	Eddig tartott: 15 óra	horoszkóp
2026-07-30T13:10:00Z	46	burnley–espanyol	500+ keresés	timelapse	Eddig tartott: 10 óra	17 órája	500+	arrow_upward	600%	17 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-30T13:10:00Z	47	máv	200+ keresés	timelapse	Eddig tartott: 30 perc	2 órája	200+	arrow_upward	75%	2 órával ezelőtt	timelapse	Eddig tartott: 30 perc	
2026-07-30T13:10:00Z	48	augusztus	200+ keresés	timelapse	Eddig tartott: 3 óra	10 órája	200+	arrow_upward	300%	10 órával ezelőtt	timelapse	Eddig tartott: 3 óra	
2026-07-30T13:10:00Z	49	harlan coben	100+ keresés	timelapse	Eddig tartott: 1 óra	6 órája	100+	arrow_upward	400%	6 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	50	szent rókus kórház	200+ keresés	timelapse	Eddig tartott: 4 óra	20 órája	200+	arrow_upward	700%	20 órával ezelőtt	timelapse	Eddig tartott: 4 óra	
2026-07-30T13:10:00Z	51	jean grey	200+ keresés	timelapse	Eddig tartott: 4 óra	17 órája	200+	arrow_upward	400%	17 órával ezelőtt	timelapse	Eddig tartott: 4 óra	
2026-07-30T13:10:00Z	52	vadhajtások	200+ keresés	timelapse	Eddig tartott: 1 óra	5 órája	200+	arrow_upward	100%	5 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	53	ester expósito	100+ keresés	timelapse	Eddig tartott: 30 perc	3 órája	100+	arrow_upward	1 000%	3 órával ezelőtt	timelapse	Eddig tartott: 30 perc	
2026-07-30T13:10:00Z	54	bács kati	200+ keresés	timelapse	Eddig tartott: 3 óra	21 órája	200+	arrow_upward	1 000%	21 órával ezelőtt	timelapse	Eddig tartott: 3 óra	
2026-07-30T13:10:00Z	55	irán	200+ keresés	timelapse	Eddig tartott: 1 óra	9 órája	200+	arrow_upward	800%	9 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	56	támogatás	100+ keresés	timelapse	Eddig tartott: 2 óra	9 órája	100+	arrow_upward	100%	9 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-30T13:10:00Z	57	új szó	100+ keresés	timelapse	Eddig tartott: 1 óra	7 órája	100+	arrow_upward	300%	7 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	58	hapoel be'er sheva–vikingur	200+ keresés	timelapse	Eddig tartott: 2 óra	19 órája	200+	arrow_upward	1 000%	19 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-30T13:10:00Z	59	pokember vadonatuj nap	200+ keresés	timelapse	Eddig tartott: 10 óra	21 órája	200+	arrow_upward	200%	21 órával ezelőtt	timelapse	Eddig tartott: 10 óra	pókember
2026-07-30T13:10:00Z	60	metró	200+ keresés	timelapse	Eddig tartott: 1 óra	22 órája	200+	arrow_upward	800%	22 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	61	duna vízállás	100+ keresés	timelapse	Eddig tartott: 50 perc	8 órája	100+	arrow_upward	100%	8 órával ezelőtt	timelapse	Eddig tartott: 50 perc	fővárosi vízművek
2026-07-30T13:10:00Z	62	lol classic	100+ keresés	timelapse	Eddig tartott: 3 óra	21 órája	100+	arrow_upward	600%	21 órával ezelőtt	timelapse	Eddig tartott: 3 óra	
2026-07-30T13:10:00Z	63	betis–lyon	100+ keresés	timelapse	Eddig tartott: 1 óra	17 órája	100+	arrow_upward	500%	17 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	64	tom holland	100+ keresés	timelapse	Eddig tartott: 1 óra	15 órája	100+	arrow_upward	100%	15 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	65	debrecen	100+ keresés	timelapse	Eddig tartott: 10 óra	20 órája	100+	arrow_upward	100%	20 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-30T13:10:00Z	66	telihold 2026	100+ keresés	timelapse	Eddig tartott: 6 óra	17 órája	100+	arrow_upward	200%	17 órával ezelőtt	timelapse	Eddig tartott: 6 óra	
2026-07-30T13:10:00Z	67	lol classic release date	100+ keresés	timelapse	Eddig tartott: 2 óra	20 órája	100+	arrow_upward	300%	20 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-30T13:10:00Z	68	krausz gábor	100+ keresés	timelapse	Eddig tartott: 1 óra	20 órája	100+	arrow_upward	200%	20 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-30T13:10:00Z	69	anne hathaway	100+ keresés	timelapse	Eddig tartott: 6 óra	19 órája	100+	arrow_upward	100%	19 órával ezelőtt	timelapse	Eddig tartott: 6 óra	
2026-07-31T10:01:00Z	1	mvm zrt.	20 E+ keresés	trending_up	Aktív	18 órája	20 E+	arrow_upward	1 000%	18 órával ezelőtt	trending_up	Aktív	paksi atomerőmű; paks; paksi atomerőmű leállítás; + 6 további
2026-07-31T10:01:00Z	2	rezsicsökkentés	20 E+ keresés	trending_up	Aktív	23 órája	20 E+	arrow_upward	1 000%	23 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	3	magyar hang	5 E+ keresés	trending_up	Aktív	4 órája	5 E+	arrow_upward	1 000%	4 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	4	adó	5 E+ keresés	trending_up	Aktív	3 órája	5 E+	arrow_upward	1 000%	3 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	5	ceuta	5 E+ keresés	trending_up	Aktív	19 órája	5 E+	arrow_upward	1 000%	19 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	6	gálvölgyi judit	2 E+ keresés	trending_up	Aktív	1 órája	2 E+	arrow_upward	1 000%	1 órával ezelőtt	trending_up	Aktív	gálvölgyi jános; gálvölgyi
2026-07-31T10:01:00Z	7	nyugdíj	10 E+ keresés	trending_up	Aktív	5 órája	10 E+	arrow_upward	1 000%	5 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	8	ftc–twente	10 E+ keresés	trending_up	Aktív	16 órája	10 E+	arrow_upward	1 000%	16 órával ezelőtt	trending_up	Aktív	ftc twente; fradi meccs; fradi twente; + 7 további
2026-07-31T10:01:00Z	9	franco baresi	2 E+ keresés	trending_up	Aktív	3 órája	2 E+	arrow_upward	1 000%	3 órával ezelőtt	trending_up	Aktív	baresi
2026-07-31T10:01:00Z	10	szerencsejáték	2 E+ keresés	trending_up	Aktív	13 órája	2 E+	arrow_upward	200%	13 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	11	michael olise	500+ keresés	trending_up	Aktív	3 órája	500+	arrow_upward	900%	3 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	12	sarka kata	1 E+ keresés	trending_up	Aktív	5 órája	1 E+	arrow_upward	1 000%	5 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	13	karyna shuliak	1 E+ keresés	trending_up	Aktív	12 órája	1 E+	arrow_upward	800%	12 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	14	rodolfo	200+ keresés	trending_up	Aktív	30 perce	200+	arrow_upward	1 000%	30 perccel ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	15	etna	500+ keresés	trending_up	Aktív	13 órája	500+	arrow_upward	700%	13 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	16	curtis jones	1 E+ keresés	trending_up	Aktív	12 órája	1 E+	arrow_upward	800%	12 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	17	baranyi krisztina	10 E+ keresés	timelapse	Eddig tartott: 13 óra	15 órája	10 E+	arrow_upward	1 000%	15 órával ezelőtt	timelapse	Eddig tartott: 13 óra	király utca
2026-07-31T10:01:00Z	18	edző	200+ keresés	trending_up	Aktív	1 órája	200+	arrow_upward	1 000%	1 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	19	mesterséges intelligencia	200+ keresés	trending_up	Aktív	1 órája	200+	arrow_upward	1 000%	1 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	20	andoni iraola	200+ keresés	trending_up	Aktív	5 órája	200+	arrow_upward	500%	5 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	21	öntözés	2 E+ keresés	timelapse	Eddig tartott: 18 óra	19 órája	2 E+	arrow_upward	1 000%	19 órával ezelőtt	timelapse	Eddig tartott: 18 óra	
2026-07-31T10:01:00Z	22	wout weghorst	100+ keresés	trending_up	Aktív	40 perce	100+	arrow_upward	900%	40 perccel ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	23	eto–atert bissen	5 E+ keresés	timelapse	Eddig tartott: 15 óra	17 órája	5 E+	arrow_upward	1 000%	17 órával ezelőtt	timelapse	Eddig tartott: 15 óra	eto fc győr; eto; eto meccs; + 2 további
2026-07-31T10:01:00Z	24	szentendre	200+ keresés	trending_up	Aktív	2 órája	200+	arrow_upward	400%	2 órával ezelőtt	trending_up	Aktív	
2026-07-31T10:01:00Z	25	várkonyi andrea	2 E+ keresés	timelapse	Eddig tartott: 21 óra	23 órája	2 E+	arrow_upward	900%	23 órával ezelőtt	timelapse	Eddig tartott: 21 óra	
2026-07-31T10:01:00Z	26	panathinaikos–paks	5 E+ keresés	timelapse	Eddig tartott: 13 óra	16 órája	5 E+	arrow_upward	1 000%	16 órával ezelőtt	timelapse	Eddig tartott: 13 óra	paksi fc; konferencia liga; paks fc; + 4 további
2026-07-31T10:01:00Z	27	margit sziget	2 E+ keresés	timelapse	Eddig tartott: 17 óra	17 órája	2 E+	arrow_upward	1 000%	17 órával ezelőtt	timelapse	Eddig tartott: 17 óra	margit-sziget; duna vizallas
2026-07-31T10:01:00Z	28	fűszer	1 E+ keresés	timelapse	Eddig tartott: 5 óra	7 órája	1 E+	arrow_upward	1 000%	7 órával ezelőtt	timelapse	Eddig tartott: 5 óra	
2026-07-31T10:01:00Z	29	ókovács szilveszter	2 E+ keresés	timelapse	Eddig tartott: 14 óra	18 órája	2 E+	arrow_upward	1 000%	18 órával ezelőtt	timelapse	Eddig tartott: 14 óra	
2026-07-31T10:01:00Z	30	index.hu	10 E+ keresés	timelapse	Eddig tartott: 17 óra	23 órája	10 E+	arrow_upward	900%	23 órával ezelőtt	timelapse	Eddig tartott: 17 óra	
2026-07-31T10:01:00Z	31	velence korzó	500+ keresés	timelapse	Eddig tartott: 11 óra	12 órája	500+	arrow_upward	700%	12 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-31T10:01:00Z	32	forsthoffer ágnes	2 E+ keresés	timelapse	Eddig tartott: 2 óra	7 órája	2 E+	arrow_upward	400%	7 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-31T10:01:00Z	33	pjunik–dvsc	2 E+ keresés	timelapse	Eddig tartott: 13 óra	17 órája	2 E+	arrow_upward	1 000%	17 órával ezelőtt	timelapse	Eddig tartott: 13 óra	dvsc
2026-07-31T10:01:00Z	34	horváth csenge	2 E+ keresés	timelapse	Eddig tartott: 17 óra	21 órája	2 E+	arrow_upward	1 000%	21 órával ezelőtt	timelapse	Eddig tartott: 17 óra	
2026-07-31T10:01:00Z	35	leeds–sunderland	500+ keresés	timelapse	Eddig tartott: 5 óra	8 órája	500+	arrow_upward	1 000%	8 órával ezelőtt	timelapse	Eddig tartott: 5 óra	
2026-07-31T10:01:00Z	36	marc cucurella	2 E+ keresés	timelapse	Eddig tartott: 17 óra	23 órája	2 E+	arrow_upward	1 000%	23 órával ezelőtt	timelapse	Eddig tartott: 17 óra	
2026-07-31T10:01:00Z	37	augusztus	500+ keresés	timelapse	Eddig tartott: 4 óra	7 órája	500+	arrow_upward	300%	7 órával ezelőtt	timelapse	Eddig tartott: 4 óra	
2026-07-31T10:01:00Z	38	nirmal purja	200+ keresés	timelapse	Eddig tartott: 3 óra	5 órája	200+	arrow_upward	700%	5 órával ezelőtt	timelapse	Eddig tartott: 3 óra	
2026-07-31T10:01:00Z	39	jéger rendszer	500+ keresés	timelapse	Eddig tartott: 12 óra	13 órája	500+	arrow_upward	400%	13 órával ezelőtt	timelapse	Eddig tartott: 12 óra	
2026-07-31T10:01:00Z	40	mi hazánk mozgalom	2 E+ keresés	timelapse	Eddig tartott: 7 óra	21 órája	2 E+	arrow_upward	1 000%	21 órával ezelőtt	timelapse	Eddig tartott: 7 óra	tóth máté; tóth máté energiajogász
2026-07-31T10:01:00Z	41	kuvait	1 E+ keresés	timelapse	Eddig tartott: 13 óra	18 órája	1 E+	arrow_upward	1 000%	18 órával ezelőtt	timelapse	Eddig tartott: 13 óra	
2026-07-31T10:01:00Z	42	európai ügyészség	1 E+ keresés	timelapse	Eddig tartott: 15 óra	20 órája	1 E+	arrow_upward	1 000%	20 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
2026-07-31T10:01:00Z	43	ajax–vojvodina	1 E+ keresés	timelapse	Eddig tartott: 11 óra	16 órája	1 E+	arrow_upward	1 000%	16 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-31T10:01:00Z	44	carlos espi	200+ keresés	timelapse	Eddig tartott: 10 óra	12 órája	200+	arrow_upward	300%	12 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-31T10:01:00Z	45	szijjártó péter	1 E+ keresés	timelapse	Eddig tartott: 10 óra	16 órája	1 E+	arrow_upward	1 000%	16 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-31T10:01:00Z	46	lentulai krisztián	500+ keresés	timelapse	Eddig tartott: 8 óra	19 órája	500+	arrow_upward	900%	19 órával ezelőtt	timelapse	Eddig tartott: 8 óra	
2026-07-31T10:01:00Z	47	rottach-egern–bayern münchen	500+ keresés	timelapse	Eddig tartott: 10 óra	16 órája	500+	arrow_upward	1 000%	16 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-31T10:01:00Z	48	csapadék	200+ keresés	timelapse	Eddig tartott: 9 óra	15 órája	200+	arrow_upward	500%	15 órával ezelőtt	timelapse	Eddig tartott: 9 óra	
2026-07-31T10:01:00Z	49	balaton-átúszás	200+ keresés	timelapse	Eddig tartott: 13 óra	18 órája	200+	arrow_upward	700%	18 órával ezelőtt	timelapse	Eddig tartott: 13 óra	
2026-07-31T10:01:00Z	50	cszka szófia–qarabag	200+ keresés	timelapse	Eddig tartott: 11 óra	16 órája	200+	arrow_upward	1 000%	16 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-31T10:01:00Z	51	hogyan tudnék élni nélküled 2	100+ keresés	timelapse	Eddig tartott: 5 óra	9 órája	100+	arrow_upward	200%	9 órával ezelőtt	timelapse	Eddig tartott: 5 óra	
2026-07-31T10:01:00Z	52	dubaj	200+ keresés	timelapse	Eddig tartott: 10 óra	14 órája	200+	arrow_upward	500%	14 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-31T10:01:00Z	53	budai gyula	200+ keresés	timelapse	Eddig tartott: 8 óra	13 órája	200+	arrow_upward	400%	13 órával ezelőtt	timelapse	Eddig tartott: 8 óra	
2026-07-31T10:01:00Z	54	uefa	200+ keresés	timelapse	Eddig tartott: 11 óra	16 órája	200+	arrow_upward	400%	16 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-07-31T10:01:00Z	55	benfica–st. gallen	100+ keresés	timelapse	Eddig tartott: 9 óra	14 órája	100+	arrow_upward	300%	14 órával ezelőtt	timelapse	Eddig tartott: 9 óra	
2026-07-31T10:01:00Z	56	szorcsik viktória	100+ keresés	timelapse	Eddig tartott: 10 óra	16 órája	100+	arrow_upward	600%	16 órával ezelőtt	timelapse	Eddig tartott: 10 óra	
2026-07-31T10:01:00Z	57	lukas podolski	200+ keresés	timelapse	Eddig tartott: 5 óra	22 órája	200+	arrow_upward	1 000%	22 órával ezelőtt	timelapse	Eddig tartott: 5 óra	
2026-07-31T10:01:00Z	58	horoszkóp	100+ keresés	timelapse	Eddig tartott: 1 óra	7 órája	100+	arrow_upward	75%	7 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-31T10:01:00Z	59	tom holland	100+ keresés	timelapse	Eddig tartott: 2 óra	12 órája	100+	arrow_upward	100%	12 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-31T10:01:00Z	60	vennegoor of hesselink	100+ keresés	timelapse	Eddig tartott: 1 óra	12 órája	100+	arrow_upward	1 000%	12 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-31T10:01:00Z	61	vadhajtasok	100+ keresés	timelapse	Eddig tartott: 8 óra	14 órája	100+	arrow_upward	100%	14 órával ezelőtt	timelapse	Eddig tartott: 8 óra	
2026-07-31T10:01:00Z	62	balla péter	100+ keresés	timelapse	Eddig tartott: 5 óra	22 órája	100+	arrow_upward	1 000%	22 órával ezelőtt	timelapse	Eddig tartott: 5 óra	
2026-07-31T10:01:00Z	63	mercedes benz gla	100+ keresés	timelapse	Eddig tartott: 18 óra	23 órája	100+	arrow_upward	400%	23 órával ezelőtt	timelapse	Eddig tartott: 18 óra	
2026-07-31T10:01:00Z	64	spider man brand new day	100+ keresés	timelapse	Eddig tartott: 1 óra	12 órája	100+	arrow_upward	75%	12 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-31T10:01:00Z	65	hatoslottó	100+ keresés	timelapse	Eddig tartott: 50 perc	7 órája	100+	arrow_upward	50%	7 órával ezelőtt	timelapse	Eddig tartott: 50 perc	
2026-07-31T10:01:00Z	66	kovács katalin nemzeti kajak-kenu akadémia	100+ keresés	timelapse	Eddig tartott: 2 óra	19 órája	100+	arrow_upward	600%	19 órával ezelőtt	timelapse	Eddig tartott: 2 óra	
2026-07-31T10:01:00Z	67	markus söder	100+ keresés	timelapse	Eddig tartott: 1 óra	23 órája	100+	arrow_upward	1 000%	23 órával ezelőtt	timelapse	Eddig tartott: 1 óra	
2026-07-31T10:01:00Z	68	erdőtűz	100+ keresés	timelapse	Eddig tartott: 40 perc	14 órája	100+	arrow_upward	500%	14 órával ezelőtt	timelapse	Eddig tartott: 40 perc	
2026-07-31T10:01:00Z	69	google	100+ keresés	timelapse	Eddig tartott: 20 perc	7 órája	100+	arrow_upward	50%	7 órával ezelőtt	timelapse	Eddig tartott: 20 perc	
2026-07-31T10:01:00Z	70	máv	200+ keresés	timelapse	Eddig tartott: 30 perc	22 órája	200+	arrow_upward	75%	22 órával ezelőtt	timelapse	Eddig tartott: 30 perc	
2026-08-01T06:58:00Z	1	gálvölgyi judit	20 E+ keresés	trending_up	Aktív	22 órája	20 E+	arrow_upward	1 000%	22 órával ezelőtt	trending_up	Aktív	gálvölgyi jános; rodolfo; gálvölgyi; + 3 további
2026-08-01T06:58:00Z	2	birmingham–barcelona	10 E+ keresés	trending_up	Aktív	13 órája	10 E+	arrow_upward	1 000%	13 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	3	víz	5 E+ keresés	trending_up	Aktív	20 órája	5 E+	arrow_upward	1 000%	20 órával ezelőtt	trending_up	Aktív	vízhiány; szentendre; + 1 további
2026-08-01T06:58:00Z	4	országos mentőszolgálat	5 E+ keresés	trending_up	Aktív	20 órája	5 E+	arrow_upward	1 000%	20 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	5	samsung sdi	5 E+ keresés	trending_up	Aktív	19 órája	5 E+	arrow_upward	1 000%	19 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	6	szekeres pál	2 E+ keresés	trending_up	Aktív	13 órája	2 E+	arrow_upward	1 000%	13 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	7	cigaretta	2 E+ keresés	trending_up	Aktív	13 órája	2 E+	arrow_upward	1 000%	13 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	8	hungaromet nonprofit zrt.	2 E+ keresés	trending_up	Aktív	15 órája	2 E+	arrow_upward	1 000%	15 órával ezelőtt	trending_up	Aktív	hajdú-bihar
2026-08-01T06:58:00Z	9	vízminőség	1 E+ keresés	trending_up	Aktív	4 órája	1 E+	arrow_upward	1 000%	4 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	10	hernádi zsolt	2 E+ keresés	trending_up	Aktív	20 órája	2 E+	arrow_upward	1 000%	20 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	11	máv	1 E+ keresés	trending_up	Aktív	3 órája	1 E+	arrow_upward	500%	3 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	12	orbán anita	2 E+ keresés	trending_up	Aktív	16 órája	2 E+	arrow_upward	800%	16 órával ezelőtt	trending_up	Aktív	nagykövet; orban anita
2026-08-01T06:58:00Z	13	vízszolgáltatás	1 E+ keresés	trending_up	Aktív	3 órája	1 E+	arrow_upward	1 000%	3 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	14	mol dunai finomító	10 E+ keresés	trending_up	Aktív	12 órája	10 E+	arrow_upward	1 000%	12 órával ezelőtt	trending_up	Aktív	mvm zrt; kapitány istván; atomerőmű; + 2 további
2026-08-01T06:58:00Z	15	eső	1 E+ keresés	trending_up	Aktív	10 perce	1 E+	arrow_upward	1 000%	10 perccel ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	16	éjszaka	2 E+ keresés	trending_up	Aktív	15 órája	2 E+	arrow_upward	800%	15 órával ezelőtt	trending_up	Aktív	veszély
2026-08-01T06:58:00Z	17	ceuta spanyolorszag	2 E+ keresés	trending_up	Aktív	19 órája	2 E+	arrow_upward	700%	19 órával ezelőtt	trending_up	Aktív	ceuta migránsok; olaszország; európa; + 2 további
2026-08-01T06:58:00Z	18	marsi anikó	2 E+ keresés	trending_up	Aktív	22 órája	2 E+	arrow_upward	1 000%	22 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	19	lannert judit	500+ keresés	trending_up	Aktív	4 órája	500+	arrow_upward	800%	4 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	20	titkosszolgálat	200+ keresés	trending_up	Aktív	1 órája	200+	arrow_upward	1 000%	1 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	21	transparency international	500+ keresés	trending_up	Aktív	15 órája	500+	arrow_upward	800%	15 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	22	balaton átúszás 2026	500+ keresés	trending_up	Aktív	1 órája	500+	arrow_upward	300%	1 órával ezelőtt	trending_up	Aktív	balaton átúszás
2026-08-01T06:58:00Z	23	hőmérséklet	500+ keresés	trending_up	Aktív	3 órája	500+	arrow_upward	800%	3 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	24	ürge-vorsatz diána	1 E+ keresés	trending_up	Aktív	18 órája	1 E+	arrow_upward	1 000%	18 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	25	százhalombatta	10 E+ keresés	timelapse	Eddig tartott: 18 óra	19 órája	10 E+	arrow_upward	1 000%	19 órával ezelőtt	timelapse	Eddig tartott: 18 óra	teherszállítás
2026-08-01T06:58:00Z	26	barcelona	2 E+ keresés	trending_up	Aktív	12 órája	2 E+	arrow_upward	300%	12 órával ezelőtt	trending_up	Aktív	fc barcelona
2026-08-01T06:58:00Z	27	nagy ádám	500+ keresés	trending_up	Aktív	20 órája	500+	arrow_upward	700%	20 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	28	dunabogdány	500+ keresés	trending_up	Aktív	12 órája	500+	arrow_upward	500%	12 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	29	nápoly	100+ keresés	trending_up	Aktív	40 perce	100+	arrow_upward	1 000%	40 perccel ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	30	szerencse	100+ keresés	trending_up	Aktív	50 perce	100+	arrow_upward	800%	50 perccel ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	31	augusztus 1	200+ keresés	trending_up	Aktív	8 órája	200+	arrow_upward	200%	8 órával ezelőtt	trending_up	Aktív	
2026-08-01T06:58:00Z	32	sporting–nottingham forest	1 E+ keresés	timelapse	Eddig tartott: 11 óra	12 órája	1 E+	arrow_upward	900%	12 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-08-01T06:58:00Z	33	szoboszlai curtis jones	1 E+ keresés	timelapse	Eddig tartott: 17 óra	17 órája	1 E+	arrow_upward	600%	17 órával ezelőtt	timelapse	Eddig tartott: 17 óra	
2026-08-01T06:58:00Z	34	gallusz niki	500+ keresés	timelapse	Eddig tartott: 11 óra	11 órája	500+	arrow_upward	600%	11 órával ezelőtt	timelapse	Eddig tartott: 11 óra	
2026-08-01T06:58:00Z	35	augusztus 12	1 E+ keresés	timelapse	Eddig tartott: 15 óra	15 órája	1 E+	arrow_upward	1 000%	15 órával ezelőtt	timelapse	Eddig tartott: 15 óra	
